time,source,destination,protocol,length
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,85
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,1440
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,152
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,858
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,85
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:31:02,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,66
2026-05-04T15:31:02,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,66
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,584
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,1440
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,60
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,1440
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,369
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,128
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,451
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,133
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,133
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:31:02,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:02,10.144.69.242,151.101.129.91,TCP,93
2026-05-04T15:31:02,10.144.69.242,151.101.129.91,TCP,78
2026-05-04T15:31:02,10.144.69.242,151.101.129.91,TCP,54
2026-05-04T15:31:02,151.101.129.91,10.144.69.242,TCP,78
2026-05-04T15:31:02,10.144.69.242,151.101.129.91,TCP,54
2026-05-04T15:31:02,151.101.129.91,10.144.69.242,TCP,56
2026-05-04T15:31:02,151.101.129.91,10.144.69.242,TCP,56
2026-05-04T15:31:02,151.101.129.91,10.144.69.242,TCP,56
2026-05-04T15:31:02,151.101.129.91,10.144.69.242,TCP,56
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,1440
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,361
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,94
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,94
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,78
2026-05-04T15:31:02,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:31:02,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:31:03,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:03,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:03,10.144.69.242,151.101.129.91,TCP,93
2026-05-04T15:31:03,10.144.69.242,151.101.65.91,TCP,93
2026-05-04T15:31:03,151.101.65.91,10.144.69.242,TCP,93
2026-05-04T15:31:03,151.101.129.91,10.144.69.242,TCP,93
2026-05-04T15:31:03,151.101.65.91,10.144.69.242,TCP,56
2026-05-04T15:31:03,10.144.69.242,151.101.65.91,TCP,54
2026-05-04T15:31:03,151.101.129.91,10.144.69.242,TCP,56
2026-05-04T15:31:03,10.144.69.242,151.101.129.91,TCP,54
2026-05-04T15:31:03,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,1155
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,667
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:04,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:04,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,1440
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,408
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,85
2026-05-04T15:31:04,172.64.155.209,10.144.69.242,TCP,57
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,66
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,66
2026-05-04T15:31:04,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:31:04,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:04,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:04,10.144.69.242,18.214.78.149,TCP,138
2026-05-04T15:31:04,18.214.78.149,10.144.69.242,TCP,90
2026-05-04T15:31:04,18.214.78.149,10.144.69.242,TCP,109
2026-05-04T15:31:04,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:04,104.18.39.21,10.144.69.242,TCP,78
2026-05-04T15:31:04,10.144.69.242,104.18.39.21,TCP,82
2026-05-04T15:31:04,104.18.39.21,10.144.69.242,TCP,56
2026-05-04T15:31:05,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:05,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:05,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:05,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:05,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:05,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:05,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:05,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:06,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,671
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,990
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,1440
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,1440
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,1440
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,229
2026-05-04T15:31:06,151.101.65.91,10.144.69.242,TCP,89
2026-05-04T15:31:06,151.101.65.91,10.144.69.242,TCP,56
2026-05-04T15:31:06,151.101.65.91,10.144.69.242,TCP,56
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,54
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,54
2026-05-04T15:31:06,151.101.65.91,10.144.69.242,TCP,56
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,54
2026-05-04T15:31:06,10.144.69.242,18.214.78.149,TCP,146
2026-05-04T15:31:06,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:06,18.214.78.149,10.144.69.242,TCP,102
2026-05-04T15:31:06,18.214.78.149,10.144.69.242,TCP,88
2026-05-04T15:31:06,18.214.78.149,10.144.69.242,TCP,98
2026-05-04T15:31:06,18.214.78.149,10.144.69.242,TCP,144
2026-05-04T15:31:06,18.214.78.149,10.144.69.242,TCP,91
2026-05-04T15:31:06,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:06,18.214.78.149,10.144.69.242,TCP,126
2026-05-04T15:31:06,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:06,10.144.69.242,18.214.78.149,TCP,201
2026-05-04T15:31:06,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:06,151.101.65.91,10.144.69.242,TCP,178
2026-05-04T15:31:06,10.144.69.242,18.214.78.149,TCP,128
2026-05-04T15:31:06,151.101.65.91,10.144.69.242,TCP,150
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,54
2026-05-04T15:31:06,151.101.65.91,10.144.69.242,TCP,150
2026-05-04T15:31:06,10.144.69.242,151.101.65.91,TCP,66
2026-05-04T15:31:06,18.214.78.149,10.144.69.242,TCP,95
2026-05-04T15:31:06,18.214.78.149,10.144.69.242,TCP,126
2026-05-04T15:31:06,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:06,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:06,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:06,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:06,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:06,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:06,172.212.135.15,10.144.69.242,TCP,81
2026-05-04T15:31:06,10.144.69.242,172.212.135.15,TCP,54
2026-05-04T15:31:07,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:07,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:07,10.144.69.242,18.214.78.149,TCP,147
2026-05-04T15:31:07,10.144.69.242,142.251.218.227,TCP,152
2026-05-04T15:31:07,18.214.78.149,10.144.69.242,TCP,105
2026-05-04T15:31:07,18.214.78.149,10.144.69.242,TCP,89
2026-05-04T15:31:07,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:07,18.214.78.149,10.144.69.242,TCP,144
2026-05-04T15:31:07,18.214.78.149,10.144.69.242,TCP,91
2026-05-04T15:31:07,18.214.78.149,10.144.69.242,TCP,99
2026-05-04T15:31:07,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:07,18.214.78.149,10.144.69.242,TCP,128
2026-05-04T15:31:07,142.251.218.227,10.144.69.242,TCP,56
2026-05-04T15:31:07,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:07,142.251.218.227,10.144.69.242,TCP,153
2026-05-04T15:31:07,142.251.218.227,10.144.69.242,TCP,128
2026-05-04T15:31:07,142.251.218.227,10.144.69.242,TCP,93
2026-05-04T15:31:07,10.144.69.242,142.251.218.227,TCP,54
2026-05-04T15:31:07,10.144.69.242,142.251.218.227,TCP,93
2026-05-04T15:31:07,142.251.218.227,10.144.69.242,TCP,56
2026-05-04T15:31:07,10.144.69.242,18.214.78.149,TCP,131
2026-05-04T15:31:07,18.214.78.149,10.144.69.242,TCP,124
2026-05-04T15:31:07,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:07,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:07,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:07,10.144.69.242,34.107.243.93,TCP,93
2026-05-04T15:31:07,10.144.69.242,34.107.243.93,TCP,78
2026-05-04T15:31:07,10.144.69.242,34.107.243.93,TCP,54
2026-05-04T15:31:07,34.107.243.93,10.144.69.242,TCP,56
2026-05-04T15:31:07,34.107.243.93,10.144.69.242,TCP,56
2026-05-04T15:31:07,10.144.69.242,34.107.243.93,TCP,54
2026-05-04T15:31:07,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:08,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,147
2026-05-04T15:31:08,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,106
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,89
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,97
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,144
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,92
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,128
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,128
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,1440
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,736
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,570
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,908
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,123
2026-05-04T15:31:08,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:08,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,140
2026-05-04T15:31:08,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:08,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,149
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,159
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,92
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,138
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,94
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,100
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,130
2026-05-04T15:31:08,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:08,18.214.78.149,10.144.69.242,TCP,125
2026-05-04T15:31:08,10.144.69.242,18.214.78.149,TCP,140
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,104
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,89
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,94
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,144
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,91
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,127
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,131
2026-05-04T15:31:09,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:09,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:09,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,125
2026-05-04T15:31:09,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1135
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,693
2026-05-04T15:31:09,10.144.69.242,172.64.41.4,TCP,244
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:09,172.64.41.4,10.144.69.242,TCP,134
2026-05-04T15:31:09,172.64.41.4,10.144.69.242,TCP,553
2026-05-04T15:31:09,10.144.69.242,172.64.41.4,TCP,54
2026-05-04T15:31:09,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,142
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,100
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,89
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,94
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,146
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,91
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,128
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,188
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,1440
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,380
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,406
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,85
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,128
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,95
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,124
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,142
2026-05-04T15:31:09,10.144.69.242,98.89.14.24,TCP,126
2026-05-04T15:31:09,10.144.69.242,98.89.14.24,TCP,403
2026-05-04T15:31:09,10.144.69.242,172.64.41.4,TCP,244
2026-05-04T15:31:09,10.144.69.242,172.64.41.4,TCP,244
2026-05-04T15:31:09,172.64.41.4,10.144.69.242,TCP,56
2026-05-04T15:31:09,172.64.41.4,10.144.69.242,TCP,111
2026-05-04T15:31:09,172.64.41.4,10.144.69.242,TCP,553
2026-05-04T15:31:09,10.144.69.242,172.64.41.4,TCP,54
2026-05-04T15:31:09,172.64.41.4,10.144.69.242,TCP,111
2026-05-04T15:31:09,172.64.41.4,10.144.69.242,TCP,553
2026-05-04T15:31:09,10.144.69.242,172.64.41.4,TCP,54
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,99
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,144
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,93
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,141
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,89
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,98
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,98.89.14.24,10.144.69.242,TCP,414
2026-05-04T15:31:09,98.89.14.24,10.144.69.242,TCP,56
2026-05-04T15:31:09,10.144.69.242,98.89.14.24,TCP,54
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,130
2026-05-04T15:31:09,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:09,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,99
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,126
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,18.214.78.149,10.144.69.242,TCP,103
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,54
2026-05-04T15:31:09,10.144.69.242,18.214.78.149,TCP,143
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1214
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,705
2026-05-04T15:31:09,10.144.69.242,172.64.155.209,TCP,1192
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:09,172.64.155.209,10.144.69.242,TCP,56
